0.000000000000000000e+00,2.216898813028725379e-02,1.456790744063883869e-01,3.267106442112462095e-02,2.021857798910260337e-02,3.711183535085189888e-02,7.665787747255525808e-02,4.296871924016779781e-02,9.795199238743251824e-03,2.418420689702183851e-02,1.425681307331735093e-01,4.597456142085694364e-02,4.530661461321230932e-02,2.148435962008389891e-02,8.283626730606877264e-02,2.575340505834066915e-02,4.268129983218835188e-02,2.594300323799912655e-02,3.753428029379521358e-02,4.081890428441619506e-02,4.620386240151952428e-02,3.143976805210247499e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.163391616233521469e-02,0.000000000000000000e+00,9.221911389641222756e-02,4.462333021407480227e-02,3.067853952217642136e-02,3.615500555505075930e-02,1.056499281011993169e-01,2.848239065687842991e-02,1.624053708814977154e-02,2.602704966441473852e-02,8.683626510940563314e-02,4.335891580693111702e-02,3.290858246874377863e-02,2.325577458798904970e-02,1.008704165890636772e-01,3.983011111729727743e-02,2.480783017772800886e-02,2.226570900241170090e-02,8.633265854279242868e-02,3.305600507890354978e-02,4.313400449570684025e-02,4.163391616233521469e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.352039318660270883e-02,2.478164891465910527e-02,0.000000000000000000e+00,4.032812752649431870e-02,2.450679772886757077e-02,3.478081894596981444e-02,9.212036527642050721e-02,3.478597127826175972e-02,1.157153845486766711e-02,2.888153809874890315e-02,1.114158503194867950e-01,5.156385930961220748e-02,7.074503132868700805e-02,2.659285884509401954e-02,1.038514307867033915e-01,3.146509491765650535e-02,4.146763007699366677e-02,3.072896740158683263e-02,4.056694237661303409e-02,4.490849581411910513e-02,4.276261436034571595e-02,3.865402505220939811e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.309810719666697598e-02,2.407135068848507281e-02,8.095380837414506425e-02,0.000000000000000000e+00,2.300786244372089728e-02,2.388650137457845948e-02,1.624645722685488236e-01,2.048966744134897086e-02,1.777119604893273239e-02,2.802309211628416230e-02,6.486645622499909170e-02,3.113608014390194592e-02,3.093145965693096244e-02,2.768105244535174619e-02,1.728492275209859985e-01,3.322815919941400631e-02,2.106515221819004954e-02,2.119975519938059952e-02,3.623867543876271163e-02,2.453184333351626778e-02,2.889039649304553370e-02,9.361558417280996247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.175202323044337194e-02,3.373340700343315651e-02,1.002773472675032307e-01,4.689897119985151491e-02,0.000000000000000000e+00,3.073029170484649006e-02,1.004428882548471930e-01,2.652650408722928912e-02,1.438397307649463136e-02,2.483487743395360048e-02,8.091231385589883751e-02,4.894557123257099046e-02,3.479335269203614328e-02,2.314092629250074501e-02,1.052229793653584877e-01,7.790396645646137375e-02,2.438271985561696678e-02,2.171130614979335793e-02,4.770624168930672621e-02,3.638889337940993257e-02,3.710803619962574351e-02,4.220340957281813049e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.777351798184975573e-02,2.478231259653078042e-02,8.871640742466022078e-02,3.035201025382425200e-02,1.915642905191049933e-02,0.000000000000000000e+00,7.323781574471079081e-02,4.378797759518059107e-02,9.743873726065723287e-03,2.177744605027680594e-02,1.257623154880962713e-01,3.943149860978002047e-02,3.091756373467064237e-02,1.890320634862551960e-02,7.453350505354856825e-02,2.431201724215492979e-02,2.679413591145002674e-02,2.101535905118203165e-02,4.626031684685745493e-02,3.184901198789983484e-02,1.716968981849820164e-01,2.919638111574331119e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.766764590262842993e-02,2.764263901231510390e-02,8.969261637390131547e-02,7.880077454073193544e-02,2.390033363436635042e-02,2.795582297270777020e-02,0.000000000000000000e+00,2.366146761943860310e-02,2.183565071378738495e-02,3.592522799579533216e-02,7.529936824601370093e-02,3.427531115365717307e-02,3.472337345382358470e-02,3.399387484022286382e-02,1.755852656183225224e-01,3.358280924063405254e-02,2.443162843458583644e-02,2.521363763507158268e-02,4.270105723099226064e-02,2.711773101022006693e-02,3.372725209750696701e-02,9.226651227327714588e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.344043296742647720e-02,2.239178810201891690e-02,1.017670571135771279e-01,2.986130372022031271e-02,1.896561061465486600e-02,5.022197943937735387e-02,7.109576292034652800e-02,0.000000000000000000e+00,9.295256027858475947e-03,2.170543489996721448e-02,1.943896948616040954e-01,4.297261087250370259e-02,3.408715464857280109e-02,1.901735862520168366e-02,7.421020933849185874e-02,2.398981070327014381e-02,3.097071244414457275e-02,2.197938101808952563e-02,3.948590659029845712e-02,3.620179061857546621e-02,6.522783713338910216e-02,2.872290734041140978e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.510341101613525389e-02,3.099096075739971728e-02,8.217060798709521774e-02,6.286556581405845778e-02,2.496249486526641928e-02,2.712644622300404082e-02,1.592540532819907151e-01,2.256231571773106501e-02,0.000000000000000000e+00,2.809308412771559238e-02,7.087196785229922524e-02,3.352806012469203983e-02,3.080637203280970488e-02,2.579581471723791167e-02,1.244593973125233954e-01,3.569746230332954129e-02,2.207766114646985897e-02,2.159707409073536449e-02,4.529753959168249938e-02,2.620136330444950909e-02,3.267032141759891595e-02,5.786802631577549205e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.084279437065850560e-02,2.340491922220518106e-02,9.664808845066419352e-02,4.671536844207620220e-02,2.031041050927241687e-02,2.857036272635891938e-02,1.234728413854042223e-01,2.482780701136514875e-02,1.323874975596855789e-02,0.000000000000000000e+00,8.124750510800531067e-02,3.318295223201428445e-02,4.024948986761957975e-02,5.254816842146726313e-02,1.339781443364164160e-01,2.745512319250893035e-02,2.867957241079829162e-02,3.598300904435401681e-02,3.829873643530919830e-02,2.682728349009538479e-02,3.465436141742264664e-02,4.886431217001535598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
