0.00000,279.97321,128.57683,278.44209,307.41666,285.95454,198.90953,68.00735,205.06097,288.61739,188.21530,155.97436,372.25932,74.63243,209.30838,356.38883,365.84286,71.34424,101.23734,156.84706,104.78550,296.38488,280.79352,382.90599,339.63804,206.49455,75.80237,376.22334,203.21417,297.02693,82.76473,144.30870,311.22018
279.97321,0.00000,184.28511,265.17353,75.80237,58.52350,149.37202,215.40659,172.03779,31.06445,161.24515,386.57082,93.47727,331.18726,78.87332,142.35168,248.60008,346.98271,228.31557,371.05525,211.45449,152.31874,36.13862,238.80536,273.19773,140.94325,300.64098,233.84824,286.23242,347.33269,233.07724,380.13156,31.38471
128.57683,184.28511,0.00000,304.34520,189.70767,213.00235,181.27603,66.03787,201.06218,203.66639,179.04469,277.59683,276.57368,200.38463,105.42296,299.60808,240.62627,199.26364,152.26621,272.65546,29.12044,167.90473,172.65283,255.48581,349.01289,183.09560,120.20815,248.78103,130.06152,354.88731,140.71958,267.05992,214.61128
278.44209,265.17353,304.34520,0.00000,339.09438,215.60148,132.00379,266.22735,107.70330,242.88680,128.70509,256.97082,307.29953,264.15147,268.47719,203.80628,494.80198,300.16662,178.31713,232.39836,309.46728,396.54760,296.72378,493.14602,67.88225,135.59499,348.69471,487.30483,432.94572,88.25531,196.97716,259.72485,278.92651
307.41666,75.80237,189.70767,339.09438,0.00000,133.33042,217.00230,239.47025,241.13274,104.38870,227.17834,433.61388,116.61904,368.98916,101.11874,209.02153,177.36967,378.10713,277.88127,421.04632,218.82642,88.07383,42.42641,164.46884,349.00000,209.74508,309.67241,159.89059,259.55539,419.14437,278.32535,425.65949,77.64664
285.95454,58.52350,213.00235,215.60148,133.33042,0.00000,117.42657,228.00219,135.36617,29.15476,131.24405,370.65617,100.84146,325.85273,114.76933,90.13878,307.07165,347.25207,215.53886,352.41027,236.78260,210.28076,94.64143,297.16830,216.93317,107.56393,320.22492,292.27727,328.27123,301.03986,224.72205,365.90299,63.65532
198.90953,149.37202,181.27603,132.00379,217.00230,117.42657,0.00000,160.22484,25.00000,136.56134,14.14214,255.98633,218.21549,221.00000,137.05838,162.82506,363.69493,248.24383,108.40664,236.54598,192.78226,266.09209,175.07141,363.63168,168.14577,10.04988,253.79716,357.60453,311.31495,203.82345,122.41323,252.29348,171.71197
68.00735,215.40659,66.03787,266.22735,239.47025,228.00219,160.22484,0.00000,173.65771,226.99119,153.10127,211.65302,308.57414,135.66503,142.20056,305.58796,306.66268,139.12944,96.16652,206.69301,51.31277,231.17310,213.78962,321.10434,319.49491,165.48414,95.00000,314.39625,173.00000,304.63092,81.02469,201.24612,246.78938
205.06097,172.03779,201.06218,107.70330,241.13274,135.36617,25.00000,173.65771,0.00000,156.95222,22.02272,245.75191,235.95127,218.57722,161.98765,168.57343,388.62450,248.39485,108.24509,224.96444,210.26174,291.08418,199.01005,388.62964,148.21606,31.40064,265.00566,382.60423,331.00151,178.96648,124.57929,243.18100,192.76929
288.61739,31.06445,203.66639,242.88680,104.38870,29.15476,136.56134,226.99119,156.95222,0.00000,149.68300,384.13019,85.84288,334.20054,100.20978,111.64676,279.20064,352.97875,226.79727,367.08718,229.38178,183.32485,66.91039,268.53119,246.02845,127.20063,316.21828,263.73472,312.23709,327.29956,233.94444,378.58288,36.35932
188.21530,161.24515,179.04469,128.70509,227.17834,131.24405,14.14214,153.10127,22.02272,149.68300,0.00000,241.85326,231.95258,207.76188,143.40502,176.20443,369.73774,235.63743,95.41488,222.40953,188.53382,272.85344,185.60711,370.79914,170.14406,24.18677,245.52189,364.67657,309.00000,196.16320,110.11358,238.20160,184.48035
155.97436,386.57082,277.59683,256.97082,433.61388,370.65617,255.98633,211.65302,245.75191,384.13019,241.85326,0.00000,469.51571,82.03658,332.66500,414.07366,518.12450,105.99057,158.25612,24.75884,257.93798,440.93083,398.94987,532.65843,324.64442,266.00752,219.02055,525.95057,356.93137,225.87829,155.36409,12.52996,415.09758
372.25932,93.47727,276.57368,307.29953,116.61904,100.84146,218.21549,308.57414,235.95127,85.84288,231.95258,469.51571,0.00000,419.88689,171.42054,123.00406,284.85084,437.91894,312.54120,452.01770,304.27126,203.97304,107.51744,265.04717,294.37561,208.38666,393.95558,262.00191,369.19507,394.91012,319.77648,464.17454,62.26556
74.63243,331.18726,200.38463,264.15147,368.98916,325.85273,221.00000,135.66503,218.57722,334.20054,207.76188,82.03658,419.88689,0.00000,268.26852,383.82418,439.66919,37.36308,112.69871,86.76981,178.53291,366.83784,338.01331,455.79052,330.64785,230.32586,138.23169,449.09019,274.97273,260.31711,101.19289,70.03571,361.47476
209.30838,78.87332,105.42296,268.47719,101.11874,114.76933,137.05838,142.20056,161.98765,100.20978,143.40502,332.66500,171.42054,268.26852,0.00000,204.70711,226.63848,279.03405,178.13759,320.60100,132.85330,129.46814,71.58911,227.56318,295.05254,132.88341,222.82729,221.38202,213.52752,339.52467,177.53873,324.59359,109.28861
356.38883,142.35168,299.60808,203.80628,209.02153,90.13878,162.82506,305.58796,168.57343,111.64676,176.20443,414.07366,123.00406,383.82418,204.70711,0.00000,386.38064,410.43513,271.18997,392.74674,321.47939,293.17060,177.00282,372.26335,176.81912,153.56106,400.11623,368.11004,418.01077,291.54759,284.52241,411.73292,131.38112
365.84286,248.60008,240.62627,494.80198,177.36967,307.07165,363.69493,306.66268,388.62450,279.20064,369.73774,518.12450,284.85084,439.66919,226.63848,386.38064,0.00000,433.46165,384.09634,513.12766,261.17619,98.89894,212.46176,33.01515,516.16761,359.28958,329.16409,30.41381,209.03827,565.45380,376.37880,507.42684,255.01569
71.34424,346.98271,199.26364,300.16662,378.10713,347.25207,248.24383,139.12944,248.39485,352.97875,235.63743,105.99057,437.91894,37.36308,279.03405,410.43513,433.46165,0.00000,140.41724,116.91450,174.04023,367.16481,350.17853,451.92145,366.15297,257.11087,115.96551,445.27070,256.36302,297.63904,125.93649,93.47192,377.91533
101.23734,228.31557,152.26621,178.31713,277.88127,215.53886,108.40664,96.16652,108.24509,226.79727,95.41488,158.25612,312.54120,112.69871,178.13759,271.18997,384.09634,140.41724,0.00000,143.56183,146.15403,296.77096,241.61540,393.20732,238.43867,117.64778,170.48460,386.60186,269.16352,208.69116,18.68154,152.01316,257.00000
156.84706,371.05525,272.65546,232.39836,421.04632,352.41027,236.54598,206.69301,224.96444,367.08718,222.40953,24.75884,452.01770,86.76981,320.60100,392.74674,513.12766,116.91450,143.56183,0.00000,255.05490,432.92147,385.17528,526.27939,300.01500,246.59481,224.87552,519.58156,359.85692,201.83657,143.25153,31.01612,398.91478
