1.137780889922106553e+02,2.340160796334382098e+01
2.553521227288846340e-01,2.582875315194349541e-01
6.208689816255065219e-01,3.634071689037864927e-01
6.963806479382125758e+01,1.146025786333869121e+02
1.785932263868922065e-01,1.926827277143859651e-01
3.420235834575617306e-01,2.664598605678837884e-01
8.046169819797899248e-01,9.915303305932240407e-01
1.656618788091808181e-01,3.275172030803027989e-01
5.543576073450089403e-01,4.602546707268778681e-01
2.742593850845807424e+00,4.805874726491706217e-01
7.306003899526587464e-01,1.740553319552763933e-01
7.629708565770317863e-01,1.290102167560929436e+00
1.298148041507204198e+00,7.764528879584758903e-01
4.893387870945051077e+01,9.690132914695992383e+01
9.744893097834922413e-01,5.507866685005277096e-01
3.594087441560173679e-01,4.350334541541516775e-01
1.453104054541649370e+00,7.816491104834317749e-01
3.044684410274625663e-01,2.455880868445901311e-01
2.828054556799500796e-01,2.881741609644241087e-01
2.534617463342831445e-01,3.436311557281350182e-01
2.073121707558939208e-01,2.651204481564448101e-01
4.365903393290272994e-01,5.966347156006841512e-01
2.411946823304213505e-01,1.243161317296807566e-01
5.516449445916201677e-01,5.599121023274931108e-01
2.577064815800333974e+00,4.230702331602044453e+00
1.552635278971812749e+00,1.091598536987932855e+00
