0.000000000000000000e+00,2.015577969432239339e-02,6.375691561573287869e-02,4.936338090186054989e-02,1.540480035588247774e-02,3.300167221451233424e-02,3.142334249143732827e-02,1.342535274287329217e-02,3.285956218090733960e-02,1.171799378950179327e-01,4.244859280817954439e-02,3.020491663955215261e-02,1.142963340514956405e-01,3.999538541383689666e-02,4.165804703337257914e-02,2.337719194606199119e-02,6.011059650589759690e-02,2.446151377694886359e-02,2.558113446344627284e-02,1.909117211963621066e-02,1.822720558962442200e-02,2.367392248702447632e-02,2.671862354450547580e-02,3.098029232658746149e-02,4.177381765131260583e-02,6.083050954997140658e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.935227921788498950e-02,0.000000000000000000e+00,3.414670049867594287e-02,4.252097791737162458e-02,3.677385331935117269e-02,2.359156391175706857e-02,3.018170434719977951e-02,1.408186194632006158e-02,4.998565126141436138e-02,8.179332252908842749e-02,4.047236165913001976e-02,4.563044791243867082e-02,4.517183880645089106e-02,4.518439177009642149e-02,4.089666126454421374e-02,2.792724847388162665e-02,5.813520360672183585e-02,3.199254262301051005e-02,2.145371843870461093e-02,2.620645777209318003e-02,1.788681759663408172e-02,2.461123336536182732e-02,2.237558306046199749e-02,3.588232194254405844e-02,4.100886082041169806e-02,6.273639593845090068e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.694434293240181799e-01,1.841060019991540286e-02,0.000000000000000000e+00,4.230502918350428215e-02,1.422500864678002616e-02,2.775502410380068993e-02,2.759383405559856159e-02,1.133094114215994243e-02,2.907384335672067582e-02,1.417427237692800712e-01,3.785327436747705498e-02,2.620713099927221568e-02,6.187743994133938080e-02,3.705061819822386138e-02,3.717525040367534311e-02,2.047026722626204068e-02,5.455408412861788986e-02,2.413918276768553528e-02,2.207898647526774019e-02,1.725993768742069626e-02,1.894682818692382253e-02,2.090554483379977041e-02,2.055831179269265035e-02,2.960054893040514612e-02,4.013984224301437448e-02,4.930231803614463365e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.093156231913168935e-01,1.910303407385278637e-02,3.525103749715284562e-02,0.000000000000000000e+00,1.377996847511760332e-02,4.570633019561306382e-02,6.581262893016864846e-02,1.852576936109333675e-02,3.722924496338896050e-02,7.314960284929336587e-02,7.998607784232286688e-02,3.178033564297717134e-02,5.126067326451512474e-02,3.014102721708607907e-02,7.571703240880302277e-02,3.152948644841111620e-02,4.258114484793397436e-02,2.016304079394996146e-02,1.701700576018687350e-02,1.539746084974312652e-02,1.349839572755166285e-02,4.002023582258498746e-02,2.116522424148643833e-02,2.369947496647957161e-02,2.993214717297792635e-02,5.823799745599255590e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.835830475669675443e-02,4.763387013020779076e-02,3.417512141345227517e-02,3.973066613084476340e-02,0.000000000000000000e+00,2.246769350407673907e-02,2.783045222363458859e-02,1.275890458304801758e-02,4.175743602568234014e-02,8.401137606354799892e-02,3.751215613472728971e-02,3.858386758364731189e-02,4.432948889599797049e-02,5.052334887484388748e-02,3.774932702934525458e-02,2.472580757064511345e-02,6.241335255473962756e-02,3.629873537328135585e-02,2.234277738389913240e-02,3.006095096671273365e-02,1.919523176035721826e-02,2.244197203771165078e-02,2.161424459586043165e-02,4.056379743977122504e-02,4.450645362716120629e-02,5.841466334010726735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.290600035230720644e-01,1.871691319294516154e-02,4.084133235890818892e-02,8.071509103867148538e-02,1.376129346285824562e-02,0.000000000000000000e+00,4.371803441439480603e-02,1.553779717392008916e-02,3.410148776815484506e-02,8.086171257829713466e-02,5.926172672555583831e-02,2.981545200339261875e-02,5.973020616384413367e-02,3.144555493050806699e-02,5.646375154134403163e-02,2.662907402219550496e-02,4.491844763559117715e-02,2.084175514473839488e-02,1.813700782107269260e-02,1.574636754223395635e-02,1.434928675907103969e-02,3.028874272511060048e-02,2.184637828321088840e-02,2.473065487565234005e-02,3.168360189298635027e-02,5.679832642227039541e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.080713968684558934e-02,1.769429020810733486e-02,3.000421245035931120e-02,8.588147969190378095e-02,1.259600777264267141e-02,3.230520628674388856e-02,0.000000000000000000e+00,1.718621392358122765e-02,3.595225652740256100e-02,6.353885548160655150e-02,1.046808325764812947e-01,2.955623734861010168e-02,4.213803841584919108e-02,2.674276387596296461e-02,1.112295917941783369e-01,3.230520628674388856e-02,3.745924581166298201e-02,1.821155999193229541e-02,1.481398459894241702e-02,1.376109316376165383e-02,1.197798207837969496e-02,5.460576508624803704e-02,1.805915932107822475e-02,2.113664724336690101e-02,2.640971521715287235e-02,5.094651516045622247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.006260546337128109e-01,2.141246126334454478e-02,3.195606456197271072e-02,6.270232643062399747e-02,1.497763244783610961e-02,2.977957267708678316e-02,4.457561419243727396e-02,0.000000000000000000e+00,4.793409684295907303e-02,6.958748013935023291e-02,5.391804439919169883e-02,4.189475408161699721e-02,4.815798454806958367e-02,3.138023245031481417e-02,5.529825412020778624e-02,4.485417304038136904e-02,4.396105937686342613e-02,2.050366066079940125e-02,1.752076409849077226e-02,1.654480429583760417e-02,1.334125604916493700e-02,3.653251477605682501e-02,2.361196140745255162e-02,2.439206886632164228e-02,3.036222299348068088e-02,7.417494164642643439e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.930218314136605995e-02,3.064531903452390529e-02,3.305993813857285857e-02,5.080470270098439572e-02,1.976404744119488952e-02,2.635206325492651588e-02,3.759720501092107814e-02,1.932666118212191669e-02,0.000000000000000000e+00,7.513113576537490401e-02,4.905406274702624886e-02,6.453093347589870798e-02,4.619751607403697891e-02,3.639507761324626417e-02,5.037596336711654826e-02,4.440928636364562671e-02,4.941997584773227120e-02,2.470234132367566185e-02,1.910285441584442384e-02,1.983400888984900717e-02,1.520247994004705200e-02,3.213343185189301149e-02,2.303890928077808459e-02,2.851439768577800071e-02,3.444524295015723853e-02,7.066026250328838465e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500465429245990967e-01,2.124772067599537198e-02,6.829298109320915133e-02,4.229678568500452179e-02,1.684829150289328392e-02,2.647646129101551005e-02,2.815428487695391738e-02,1.188828206693264000e-02,3.183432608482034826e-02,0.000000000000000000e+00,3.851437003123844849e-02,2.888568680219314941e-02,5.963624505178245078e-02,4.765416469241412489e-02,3.803945211313244923e-02,2.173682977893282714e-02,7.053268758316187659e-02,3.053760953957239746e-02,2.763397607003680381e-02,2.103800273250815492e-02,2.725279952295338315e-02,2.168374830829822644e-02,2.225181763120019987e-02,3.880800353241691675e-02,5.526795214007360763e-02,5.344097826866109346e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
