6.928074104927999244e-01,8.988708526831254986e+00
1.722859759602629326e-01,6.868923266308141207e-02
1.294703648104114757e+00,7.178276383437263153e-01
2.652397523928741396e+00,6.621862196974228176e+00
4.175146101612954852e-01,1.733088965237682966e-01
3.272351602681406035e+01,1.088469072531586157e+01
1.163056869038141983e+00,6.749557631366178700e-01
3.555773056142805810e-01,7.925845273439400263e-01
3.203768131981473921e+00,5.107809674880284589e+00
1.962414766826941159e+00,2.439215076497148527e+00
8.206655490422256616e-01,1.839195221466942476e+00
6.220529331557153263e+00,2.162594496558981838e+00
7.335424413374129760e-01,8.753367133430729474e-01
2.214609436199983072e+00,4.750580200051892077e-01
1.838022597250084100e-01,2.688619322978826331e-01
3.196175895582661575e+00,8.533944536440868589e+00
1.362748255130904251e+00,1.183665433999805616e+00
5.406363614746260815e+00,9.379451015397245683e+00
1.829457071095500567e+02,1.879772780267230132e+02
1.387743440013343044e+00,5.739010257672569892e-01
8.900703981929064534e-01,2.610613194898143141e-01
