2.379534605818457464e+02,2.261841053319847390e+02
2.814364743014315717e+00,8.686789097129235415e+00
1.830402920595727512e+00,8.373264998503241463e-01
4.463172052840604365e-01,3.194041584562388181e-01
3.670831810414108554e-01,2.870664689988648433e-01
2.334609664666690843e-01,5.028456872461863070e-02
2.486872589330569316e-01,1.287861352635164547e-01
4.606491206881400124e-01,4.490684278062651580e-01
2.358807336946912303e-01,4.311975981358150412e-01
3.573594391918326618e-01,1.130993158389559383e-01
9.167885379007020274e-01,8.850853997064199064e+00
5.229064954880825455e-01,1.580964328862971557e+00
3.189451363440966025e-01,6.311597562897498792e-02
1.234276018568869038e+00,2.476448661061415313e-01
4.607384663403963354e-01,3.835969407926589358e-01
3.608280263330403970e-01,1.982799778547562619e-01
2.762360083431265045e-01,2.743214556860408826e-01
1.070085076040772354e-01,2.129003278832006518e-01
4.666997486571268783e-01,4.360570769911661371e-01
3.879069036649478996e-01,2.651374509412936509e-01
