0.000000000000000000e+00,4.261826625501390076e-02,1.361390577562806778e-02,7.987962689182347142e-02,9.277176018267700719e-02,5.009781677794442056e-02,7.596721000930857677e-03,3.194450803555769908e-02,2.901930817875458118e-02,1.393002530699097991e-02,3.865795809598303323e-02,1.252022836449757752e-02,2.292786916831207611e-02,2.312206928212819437e-02,4.754530868328844806e-02,2.964562159846947584e-02,2.548971819723270388e-02,3.964022657176367176e-02,2.911368016177764972e-02,4.790267510255340200e-02,8.033522837504709219e-03,8.516628852250551773e-02,3.021012019425693348e-02,2.522345884739955052e-02,2.568182847872556643e-02,3.334712255661761299e-02,1.794570870325704059e-02,9.635465622840588829e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.929172119928984408e-02,0.000000000000000000e+00,8.709048920047186490e-03,9.514823568297828271e-02,1.930216192189405378e-01,2.202547811091384172e-02,6.046477915108319605e-03,4.152506783430211929e-02,3.472039637135956869e-02,9.247322594235080073e-03,4.784407653193456511e-02,8.594951648240379757e-03,1.562452404624648829e-02,1.957015086166090032e-02,6.309134598320317866e-02,2.655172929390648556e-02,1.282651660820337269e-02,2.423983795181844023e-02,1.916182817083466466e-02,2.949361571638380031e-02,6.245781381136176168e-03,7.268359411315243601e-02,5.198866051438448543e-02,1.704266372520386180e-02,2.069315628044310698e-02,8.257073572422278171e-03,1.093129137300017512e-02,5.542383438065028728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.872933373038412674e-02,2.707026447084716694e-02,0.000000000000000000e+00,6.034851843685003908e-02,6.194390852298883171e-02,2.410120252752393638e-02,8.103748811285305456e-03,2.325493436347681603e-02,2.149898888616159562e-02,9.955497771259135334e-03,2.808973498112503700e-02,2.198790629394157745e-02,2.272720101117858132e-02,2.196332113425934068e-02,3.218699903436464393e-02,2.698027996322970717e-02,1.972981802134829085e-02,2.393612385511843105e-02,5.125957085559495335e-02,1.095023944245114567e-01,3.965552389066107249e-03,7.680130536544306497e-02,1.994487910056266453e-02,4.992096966531744950e-02,2.671561686792663787e-02,8.836258320674125755e-03,1.919627487028923579e-02,1.212493963252718326e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.529612658288038773e-02,4.820646444109552564e-02,9.836699057516488931e-03,0.000000000000000000e+00,1.266416623642046269e-01,2.171665808869191819e-02,7.749448116790349887e-03,7.330117246500286732e-02,5.711581343471276023e-02,9.627356803740803187e-03,6.437563771702706217e-02,1.001877644043179701e-02,1.753707492057509504e-02,2.604643746540792615e-02,5.927188075063327677e-02,3.847180197176849892e-02,1.344732651973555917e-02,2.401362881664274862e-02,2.181146153696224624e-02,3.282378625476119194e-02,4.999782481329033412e-03,9.399267438441313849e-02,3.713429815746472490e-02,1.971521197328855723e-02,2.673052862550516495e-02,8.014668866950794973e-03,1.192800652360569667e-02,6.017561523886188340e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.066292305380889927e-02,9.020529824485953863e-02,9.313285755876090158e-03,1.168148764393640016e-01,0.000000000000000000e+00,2.283523641928459844e-02,6.646030005364349409e-03,5.467266693248156589e-02,4.066380408554632481e-02,9.850100809211928890e-03,6.039551987517090964e-02,9.271984950351095170e-03,1.686077508940491895e-02,2.190278933238075029e-02,6.611776988948180056e-02,2.987752013398588952e-02,1.343016304320289282e-02,2.542333086404562070e-02,2.057969333868297362e-02,3.143257512742772541e-02,5.948956117857623002e-03,8.146867958357129069e-02,6.570836799714224741e-02,1.834217967371791838e-02,2.274348783000763874e-02,8.465296131068694718e-03,1.165625175507676269e-02,5.871043752162605905e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.505196211611508073e-01,3.556866736929733402e-02,1.252158174407998550e-02,6.921985773216993154e-02,7.890811514202354660e-02,0.000000000000000000e+00,6.780782280074655263e-03,2.777180958836932001e-02,2.453888708807915389e-02,1.539243727535632641e-02,3.419350907011423774e-02,1.147701351704038218e-02,2.325164677631462451e-02,2.120204970741184150e-02,3.893616997434559690e-02,2.632448603771806936e-02,2.121389112118470671e-02,4.699151384806184162e-02,2.765438069203128568e-02,4.400481360081444360e-02,5.954464186411372907e-03,7.936514081251254404e-02,2.608380830497305375e-02,2.308865591303449136e-02,2.276572174434112611e-02,1.576791775180442709e-02,1.852768459037037671e-02,9.197537297091445962e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.253586255218467949e-02,3.103108829640421201e-02,1.338008086955083317e-02,7.849839373429223777e-02,7.298451755335662317e-02,2.154924638367363907e-02,0.000000000000000000e+00,2.909459650425337551e-02,2.747479908221229367e-02,9.601559567146367158e-03,3.459991730951093164e-02,1.544369459127463255e-02,2.072706525466067040e-02,3.458953162195607667e-02,3.809901262386589799e-02,4.706097548899979000e-02,1.505924443895848702e-02,2.295490446373157911e-02,2.983681345530724005e-02,4.266240910984361867e-02,4.116977740916983979e-03,1.038531830966382546e-01,2.313541763244301649e-02,2.939344833125233716e-02,8.755793406431000570e-02,7.926185888748925670e-03,1.414424758113802354e-02,7.268889276336923388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.627195710382684235e-02,4.630329271153705434e-02,8.342474241231910212e-03,1.613273148256919864e-01,1.304504831861138803e-01,1.917623990958886721e-02,6.321488140136360956e-03,0.000000000000000000e+00,4.073315031936924902e-02,8.575875198137026048e-03,7.642341182144882228e-02,8.437385989416174362e-03,1.521207374353827912e-02,2.155464693199060644e-02,5.068233809415004232e-02,3.025795391150512548e-02,1.155812007591362767e-02,2.149693693035288622e-02,1.856628576460209873e-02,2.793351048075699145e-02,4.482942389523316556e-03,8.002284793238331750e-02,3.859965195739901295e-02,1.662923898309005138e-02,2.169073012182931928e-02,7.014621094729175423e-03,1.032184207903603587e-02,5.161318606270191844e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200770645136722603e-02,4.630677448627051884e-02,9.224782242726103920e-03,1.503528559743085302e-01,1.160490978623870406e-01,2.026620677345856644e-02,7.140026862762657162e-03,4.871989364172783082e-02,0.000000000000000000e+00,8.705534778210099675e-03,4.803846296809826527e-02,9.341613170893216592e-03,1.587379912191053816e-02,2.255550631561473521e-02,6.946870068840656220e-02,3.380771529501764433e-02,1.287912963619719520e-02,2.197534664761054829e-02,2.020662206009078005e-02,3.089732157580570016e-02,4.864212839879382758e-03,8.023394510576239980e-02,3.264575541828787508e-02,1.843195153204788342e-02,2.483061508367528578e-02,7.684105253301307115e-03,1.101219607313939225e-02,5.648012214104262269e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.933429472077194566e-02,3.544306315116476508e-02,1.227598788033871374e-02,7.283125052847459757e-02,8.078483145269475807e-02,3.653258329734877796e-02,7.170715377593135827e-03,2.947760313041088154e-02,2.501789920363714156e-02,0.000000000000000000e+00,3.739549786410067272e-02,1.174614184167399079e-02,2.993900229774778404e-02,2.411973546673269048e-02,3.804043660332719762e-02,2.833204984550394614e-02,1.711015692332833876e-02,5.613562930827710462e-02,2.872357531583442924e-02,4.193821953060244273e-02,5.166487476763543564e-03,9.413213422230284899e-02,2.722977988218176076e-02,2.337413230389481789e-02,2.384676670755225478e-02,1.048836675512072707e-02,1.944595241535769861e-02,8.396770649726302549e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
