0.000000000000000000e+00,3.058087818103879391e-02,3.721074691178283267e-02,2.198139115252928377e-02,1.474556545712037703e-01,7.814526447803157860e-02,6.306670403815124726e-02,3.769023451215777060e-02,3.255940354780997859e-02,1.492066736640590592e-02,5.433945326988189051e-02,7.524814862240480906e-02,2.311910190271576626e-02,2.759194589852558693e-02,2.491032436253135668e-02,2.243466340009390991e-02,7.169142051386692693e-02,1.661636984595084299e-02,3.332100741627082308e-02,7.871431204618010991e-02,4.278122450861373410e-02,3.217746184389535385e-02,3.344362160995769523e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.624513151620606388e-02,0.000000000000000000e+00,3.291168672117354699e-02,2.451748267491936015e-02,1.337133750824836542e-01,9.272938557159651762e-02,6.372768997326928864e-02,5.033884951866589297e-02,3.545452733263840250e-02,1.770887488569445126e-02,6.408148819023422316e-02,3.398998447287616964e-02,2.166685041988003838e-02,2.442750995796262939e-02,3.068580147175423156e-02,2.065041772011091958e-02,8.389504818753910909e-02,1.694717043047517038e-02,2.879045648147117095e-02,7.777684279621316366e-02,2.771995954060569797e-02,3.661194019040005243e-02,4.540952686383030457e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.702412730272767474e-02,2.016664734435975187e-02,0.000000000000000000e+00,2.350023571846625650e-02,8.427805211684913367e-02,7.144932269779417922e-02,8.610276768838510952e-02,3.214719813771144130e-02,3.675258923602100353e-02,1.478334829213165565e-02,5.434061836055939509e-02,2.603277594874939954e-02,4.478103904947743769e-02,4.632566432039933457e-02,2.334269046269982911e-02,5.333654207001098380e-02,6.798677124808148731e-02,2.194938660912925180e-02,5.876993924493758431e-02,1.164042008565037006e-01,3.038443357160326361e-02,3.307709737593363813e-02,2.706455234746851443e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.088990152837621669e-02,1.965881646928216084e-02,3.075177201048341635e-02,0.000000000000000000e+00,6.983446492272871176e-02,9.606252838458106957e-02,8.315406404730478485e-02,4.108688929131341233e-02,6.003231055219792472e-02,2.648278373635035501e-02,1.001292958019297796e-01,2.020132428805593294e-02,2.203621881723451248e-02,2.168514870651723492e-02,3.739892300422322652e-02,2.059009613398924549e-02,1.017055136991404513e-01,2.329503456260273789e-02,2.500130035701632683e-02,9.155757192876333439e-02,1.955375377468495518e-02,4.117426663412265125e-02,2.771802134910159726e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.175597085261877950e-02,3.959808213313754932e-02,4.073148340947434914e-02,2.579215439242965591e-02,0.000000000000000000e+00,8.887842360932295127e-02,7.303188276676754465e-02,4.459503733532212133e-02,3.891638157530723924e-02,1.813138589826822356e-02,6.588548738557056805e-02,4.353496089322213269e-02,2.636587385640871625e-02,3.161499100592782274e-02,2.974939668564461834e-02,2.513492139086163230e-02,8.226294967873061525e-02,1.922168502031736462e-02,3.738412022024829862e-02,9.120558290265697032e-02,3.815500792602976449e-02,4.054301139480882832e-02,4.751120966692419512e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.438832642644566534e-02,2.441726343690186346e-02,3.070394359254765074e-02,3.154656873597783823e-02,7.902720981896116381e-02,0.000000000000000000e+00,6.758297218828143715e-02,6.420535148102053669e-02,3.891841380821524365e-02,2.072441376469199431e-02,7.469045530886510298e-02,2.397258585697266409e-02,2.068092071829597672e-02,2.148413756619990678e-02,4.249030392235820380e-02,1.975050546575015178e-02,2.064814291758074183e-01,1.832079206189895365e-02,2.516235672436666765e-02,7.887458641159088291e-02,2.175656978931354499e-02,3.484196356756100177e-02,2.997893017797605836e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.131165451813901018e-02,1.816960481613917600e-02,4.006368140310830050e-02,2.956781919486045282e-02,7.031216995263396552e-02,7.317706489134583048e-02,0.000000000000000000e+00,3.229260713565849233e-02,5.142775758047157808e-02,1.696220803875561969e-02,6.315061100032830221e-02,2.052569923760906231e-02,3.262045926831030895e-02,2.740206266541626162e-02,2.525327277740255921e-02,2.922677180910854960e-02,7.208186948255777826e-02,6.524091853662061791e-02,3.094648488258306893e-02,1.957227556098618260e-01,2.123411033917820684e-02,3.756760778878134865e-02,2.574280907112969433e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.523117856444320739e-02,2.843231722073882861e-02,2.963251643045404851e-02,2.894214673390462997e-02,8.505428558966555974e-02,1.377211344336421450e-01,6.397271374666235744e-02,0.000000000000000000e+00,3.800219670538437788e-02,2.176036154019764940e-02,7.727435116149573846e-02,2.446057845313653542e-02,2.004748736980992499e-02,2.129383984177432576e-02,4.669239076456700027e-02,1.901871643561729719e-02,1.211702573918834042e-01,1.725776200314247180e-02,2.488788122709061773e-02,7.569353569332963605e-02,2.179641850202771944e-02,3.693466350242639168e-02,3.472326668860614696e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.149740333530637121e-02,1.975065654988495192e-02,3.341290334788395849e-02,4.170742763907090561e-02,7.320537826329998055e-02,8.233516533125152803e-02,1.004824278290840228e-01,3.748086182724461035e-02,0.000000000000000000e+00,2.409483974608582491e-02,9.175634080595600206e-02,2.059500852573309046e-02,2.503571111811695588e-02,2.417049092044684308e-02,3.170648130144234494e-02,2.286980980137246974e-02,8.320331798661302625e-02,2.793164635862030454e-02,2.749024727633173071e-02,1.096106298949964947e-01,2.042779324029262572e-02,5.182634815287035651e-02,2.940911074809562237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.766049855560906587e-02,1.768503621306086182e-02,2.409374054505051058e-02,3.298352949456315186e-02,6.114299159818097767e-02,7.859911056770214899e-02,5.941280597593159851e-02,3.847442342434579526e-02,4.319457337132294461e-02,0.000000000000000000e+00,2.513682551491319694e-01,1.695208845087984098e-02,1.711431308924134601e-02,1.751171327127100039e-02,3.969380875574240325e-02,1.593255841082552929e-02,8.061307765101022316e-02,1.619475287266750746e-02,2.012224049610075380e-02,6.841936038660102748e-02,1.611259303389921821e-02,4.030653882550511852e-02,2.641198986135708318e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
