8.669470659948564917e-01,2.087459268400324586e+00
6.058350711069970806e-01,1.669404932599865665e+00
7.822498905274209768e+00,1.707766026066748566e+01
3.880330654558212244e-01,2.941759284212061010e-01
3.569284176391180807e+01,2.076045215552287360e+01
3.977103985536940556e+00,6.880067750011490402e-01
2.747900296884114013e+01,1.405740829763098532e+01
4.791185068732667673e+01,9.684314757278912111e+01
2.472345246152537612e+01,4.860454302675441340e+01
4.244895980188450602e-01,8.673871149401856107e-01
2.129400955120686589e+01,1.625260263726694276e+01
3.612098236767015691e-01,3.806896766309711966e-01
8.600252018862774017e-01,2.038274251922354896e+00
3.508689511541910333e-01,2.155892638533524475e-01
4.548238696048438889e-01,3.423969134429394323e-01
3.641800082207251044e-01,3.797675220568819676e-01
5.879120149914319526e+00,1.719251341678734279e+00
3.151752242407505622e-01,2.751659482526279676e-01
5.308544509095354247e-01,5.329329597803139640e-01
6.835193479692965468e+01,2.377578806119425181e+01
3.466843254626431614e-01,4.166544222688693400e-01
5.316070088095283808e-01,2.633015900356830419e-01
4.674510649913000693e-01,4.579400788884610551e-01
