0.13299,0.10466
0.07584,1.57353
0.14363,0.10531
0.11313,0.18694
0.16451,0.72330
0.18086,0.11272
0.98863,0.40516
0.12928,0.19139
1.04047,0.58312
0.34936,0.73482
0.11724,0.15177
0.03605,0.49573
0.85207,1.14163
2.08101,1.71671
0.24550,0.17964
0.19774,0.17211
0.28607,0.12986
238.31360,229.70755
0.03765,0.29360
0.77488,2.39231
0.32267,0.39485
0.15618,0.24227
0.23630,0.96598
0.18746,0.16596
0.81386,0.43995
0.17399,0.34277
0.14337,0.10110
0.38253,2.39946
0.08988,0.28385
0.14055,0.17686
0.24359,0.22595
0.22551,0.41826
0.62359,2.74088
