0.000000000000000000e+00,2.189470634031182028e-02,1.901962509902397486e-02,2.207261169596166570e-02,6.532430358291708983e-02,1.715895978445809433e-01,2.615394927465655717e-02,5.679611920270168784e-02,3.020558383255964388e-02,1.666283808467079047e-02,1.749571267291959512e-02,8.517680383364605035e-02,4.038921664903768333e-02,6.400448463232392970e-02,3.232714650704744674e-02,1.173111315295729748e-02,7.223964059070603350e-02,3.888992245037083823e-02,3.491730900526931330e-02,1.729890424462209031e-02,7.626204348648041309e-02,3.159511621112687935e-02,3.764969684254348969e-02,1.030355476356466932e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.350141020764942579e-02,0.000000000000000000e+00,1.374840932263949635e-02,2.262577745320279790e-02,2.205639689808140333e-02,2.997642061500999794e-02,1.268218357786941863e-01,6.718519289746009704e-02,8.959350773395338696e-02,1.186849246208207878e-02,3.281993290577352174e-02,6.465109165371944744e-02,3.451653176676044987e-02,7.483468584575604654e-02,3.367658761539006618e-02,1.001477248814282121e-02,6.017641968702655553e-02,2.681778004528245427e-02,3.617664232940159125e-02,2.876983136689903464e-02,1.370319093058967319e-01,1.579951814651839662e-02,2.901710966472146463e-02,8.319743809938624085e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.495255445615035733e-02,2.353827454831999150e-02,0.000000000000000000e+00,2.291047408916715988e-02,2.996521311189671508e-02,4.369620472091979152e-02,2.812598866369460729e-02,5.469178408650563622e-02,3.233757520260296253e-02,1.412296472899199871e-02,1.814563912129652998e-02,8.997266968136731491e-02,4.418532714090462471e-02,7.111194469798028106e-02,4.830797194061575012e-02,2.336419088926505391e-02,7.995433619812832016e-02,1.198373295639440922e-01,3.564475144436501930e-02,1.762856288192847856e-02,8.889511380772201210e-02,2.640578355580434217e-02,4.115901368320289827e-02,1.104633178522615618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.811801682732031904e-02,2.685218780908978434e-02,1.588137390262402832e-02,0.000000000000000000e+00,2.558871355327281549e-02,3.541636953670402460e-02,3.277347938228777902e-02,5.328562166020605478e-02,3.935421692485609885e-02,1.166282632081905128e-02,1.893198031351170374e-02,1.083295157004153519e-01,6.495470729220746697e-02,1.382337704320097671e-01,3.512293971199614839e-02,1.085453834316668295e-02,1.067750657576032880e-01,3.163492938812539207e-02,3.044197254184765472e-02,1.823699030183727546e-02,8.758490944549285340e-02,1.737169724237875787e-02,4.771118446671577390e-02,1.488299314551204053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.655173380226877600e-02,2.408019573539905978e-02,1.910823812773153677e-02,2.353952702204122407e-02,0.000000000000000000e+00,1.121035220647306763e-01,2.875139068774856810e-02,6.480596358296394910e-02,3.314787308825433571e-02,1.970938369600842496e-02,1.950199468931316724e-02,8.692361706388676557e-02,4.182711878154166812e-02,6.825698141259609053e-02,3.393099803142918258e-02,1.211296423108459454e-02,7.444878710686185508e-02,3.862815574199831431e-02,3.931334124069989222e-02,1.938198127456261868e-02,8.286873436865910270e-02,3.203509997859850522e-02,3.837593469778706468e-02,1.059646357383466249e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.392660666679805259e-01,2.266623196918051905e-02,1.929839103887328114e-02,2.256458916122016170e-02,7.764140182107834298e-02,0.000000000000000000e+00,2.704726967862372197e-02,5.940339899498774112e-02,3.120875823491420925e-02,1.771789766288550325e-02,1.817405694296793731e-02,8.601533668575506164e-02,4.097664879172915886e-02,6.557150854088177050e-02,3.310753478924770288e-02,1.199722829003407876e-02,7.320101563801875710e-02,3.931827969701620629e-02,3.654567556676841661e-02,1.799139846846031787e-02,7.883435825791691720e-02,3.296998731127016857e-02,3.805694035714300011e-02,1.042602543304646003e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.355508285575886804e-02,1.064110175688306459e-01,1.378409278070236339e-02,2.317068890642147092e-02,2.209662637011961320e-02,3.001348573690648669e-02,0.000000000000000000e+00,6.571113688226393190e-02,1.133533015492834001e-01,1.176418062785759312e-02,3.099087794404413801e-02,6.553219161398013415e-02,3.508754958685306874e-02,7.716476645596251349e-02,3.379981775616439088e-02,1.000728784729369193e-02,6.105065453698586136e-02,2.689294380823971028e-02,3.538291985968058245e-02,2.755359535897426368e-02,1.330965103529843097e-01,1.575870078680259578e-02,2.937093395483479641e-02,8.451636859055587300e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.405836611468997938e-02,3.753391945893086445e-02,1.784638547959210841e-02,2.508327394157182366e-02,3.316193602579270427e-02,4.388964718649279034e-02,4.375188507776033714e-02,0.000000000000000000e+00,4.872523902456397243e-02,2.108018569574117429e-02,3.831630260808656374e-02,7.893652579216572929e-02,4.052864921759071620e-02,7.731279997913677315e-02,3.864061864578370586e-02,1.258178254657456308e-02,7.118994776557112381e-02,3.492636288844150338e-02,7.057660755409690678e-02,4.223586003096682640e-02,1.210998262783828799e-01,2.336070926422846583e-02,3.520212952442116489e-02,9.961039899417309385e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.523390137065147087e-02,6.972987853702027061e-02,1.470034914292491987e-02,2.580818591807380880e-02,2.363048260185773158e-02,3.212323702156383992e-02,1.051438757397701734e-01,6.788065078963875787e-02,0.000000000000000000e+00,1.239132458930453616e-02,3.040246772929642433e-02,7.139958774543633813e-02,3.841839859940338053e-02,8.645534575900315488e-02,3.589772943466713190e-02,1.064402576674851157e-02,6.670693795922498504e-02,2.870058122701913544e-02,3.663681993692495531e-02,2.754970592071836338e-02,1.325623063785457134e-01,1.674354471523269855e-02,3.201145910945839279e-02,9.229204007515357661e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.211968255147532231e-02,2.794968225883238608e-02,1.942607319471130120e-02,2.314243006983705483e-02,4.251370125818360740e-02,5.518155702184841804e-02,3.301797543077155533e-02,8.885981396755117390e-02,3.749356028068253494e-02,0.000000000000000000e+00,2.406839002941446592e-02,7.944199489992248564e-02,3.962157051692585807e-02,6.977521487939496170e-02,3.714522235961799368e-02,1.309133538841379674e-02,7.022106743430163445e-02,3.828374579532838051e-02,5.989869154765575798e-02,2.424800737191641284e-02,9.772682809311920848e-02,3.152122903522271147e-02,3.538377156349958863e-02,9.868455051373325668e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
