1.016045023216193144e+01,7.170619500695163140e+01
3.360393565037912111e+01,7.192736190208066205e+01
8.143000949635655905e-01,3.019213791720800621e-01
8.168104185058595590e+01,4.364967825178085548e+01
6.464787004357503974e+01,2.733087356932506395e+01
6.068085262751821141e-01,7.536227255549409199e-01
1.077775712341260750e+01,5.734032866035847498e+00
9.747229052663700655e-01,3.565302116245335995e+00
3.127128724737162457e+01,1.769271126553386608e+01
2.907738653929081152e-01,2.994932785567872568e-01
7.739846766360389818e-01,6.939911513134487953e-01
9.195663597709768933e-01,8.762060513887087732e-01
3.192605352542982056e-01,4.378162439700896691e-01
1.074876330978105621e+01,1.920574557549827643e+00
1.128992466437607201e-01,6.026646642940318710e-01
2.736889141259808422e-01,1.691284224062158670e-01
5.895455798524796842e-01,6.107321868580199986e-01
1.898080066345856909e-01,4.080932476938299303e-01
3.953251296583413232e-01,5.071213616483589703e-01
4.978987502277595900e-01,5.435291570459330757e-01
3.503119520303595302e-01,2.689505945944838938e-01
