0.000000000000000000e+00,2.037922318299287619e-02,2.933373033915641012e-02,2.961032480084241358e-02,5.386168974825860517e-02,5.646743090287609929e-02,3.382221162294406919e-02,3.936549706534282767e-02,8.317197380338423041e-02,2.758723112383575093e-02,3.401251338500317287e-03,4.025533215208558849e-03,8.331330266284081576e-02,1.867812526968030268e-02,1.387752179298015580e-02,8.331330266284082964e-02,1.502647754761827527e-02,1.918080201944164995e-02,2.840960040932388395e-02,3.198841866729151134e-03,1.333012842605453031e-02,2.066748676707171398e-02,3.488654054698386853e-02,1.152886826256400120e-02,6.803810724830626488e-02,2.482984561297548257e-02,2.318137138739909467e-02,3.100123015060756576e-02,1.265123502232402830e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.683440635016245940e-03,0.000000000000000000e+00,2.106027872100014672e-02,8.332896456323905798e-02,8.173764650023099265e-02,3.675209936132317612e-02,3.634555946789840009e-02,1.928690757147034918e-02,6.105220163817619977e-02,2.816689260600752087e-02,5.640433475150952690e-03,4.462300721140191606e-03,2.404267364452106551e-02,2.589033121028808462e-02,3.540800136295314121e-02,6.202145627083976293e-02,1.404691330682796696e-02,2.257871676631346275e-02,2.994106903198028719e-02,8.731559349864310982e-03,3.121087116176908191e-02,2.671102861484326782e-02,4.581771576670037177e-02,1.966262250087180696e-02,9.413425287838554645e-02,4.895852083528796223e-02,1.736561308729524244e-02,3.855028734865482976e-02,6.741164160195066424e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280603756955222411e-02,1.934948996751971809e-02,0.000000000000000000e+00,2.769282603776897222e-02,5.391419287429001506e-02,3.624846637803715715e-02,3.221118742541361629e-02,2.364249360443359052e-02,1.242324991936790690e-01,2.916211807869445796e-02,3.235104324856306716e-03,3.889023247388045078e-03,3.327656228402117722e-02,1.594998046223654667e-02,1.303704042364877552e-02,2.202950821671656179e-01,1.355487693639463413e-02,1.856077965567465293e-02,2.273221969231687539e-02,3.065211878008848329e-03,1.265017734995109618e-02,2.028541265376210961e-02,3.297433321989708122e-02,1.101475410835828055e-02,6.224801693141214509e-02,2.321599118346909935e-02,2.347773554417907985e-02,2.567107562074158120e-02,8.160731118712924448e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.023222142452833924e-02,6.060112337619785738e-02,2.192030333155940702e-02,0.000000000000000000e+00,9.168075543368615909e-02,3.895006656062742489e-02,3.595163135616176453e-02,2.013593928831904772e-02,6.431823029825108062e-02,3.054631236094312169e-02,5.167358509352137225e-03,4.389365036874265900e-03,2.549681993711258934e-02,2.666921310223894365e-02,2.856764352455473666e-02,6.430193420129286241e-02,1.412377388983294436e-02,2.202697210423442548e-02,3.371535258882990549e-02,6.630365023044033738e-03,2.561744734271166613e-02,2.563213203714934454e-02,5.333842620447788729e-02,2.422802790495408309e-02,9.078697495874511747e-02,4.339998636795283637e-02,1.773001918496461271e-02,4.370009153672015784e-02,7.014151311468308503e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.145277864009923256e-02,3.657724174274153833e-02,2.625950434369474229e-02,5.641340549974926954e-02,0.000000000000000000e+00,4.046229770686467220e-02,3.638623656388392802e-02,2.178753087259796897e-02,7.992239457588505569e-02,4.491614555456357322e-02,4.635095350173454136e-03,4.449438836876976576e-03,2.899324728477550503e-02,2.287018188104909117e-02,2.148864797855109046e-02,7.652021589464642892e-02,1.445842430420623756e-02,2.202195217866283194e-02,3.371119719843640450e-02,5.184824030677888385e-03,2.043050524201194332e-02,2.537888449995316653e-02,8.034844379782331292e-02,3.201561971146834468e-02,8.303086618742215597e-02,3.562201795773491109e-02,1.944926154516576911e-02,3.969407625150973840e-02,7.551956436877478585e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.786458141993127816e-02,2.447005236894115449e-02,2.626860295503766554e-02,3.565958309935982062e-02,6.020249136804975421e-02,0.000000000000000000e+00,4.022232199903371525e-02,3.785954581779513856e-02,7.477464439525273454e-02,2.839465936334635565e-02,4.139469662944168099e-03,4.742855656153646855e-03,4.098416056743935804e-02,2.536360417755229024e-02,1.699102620593361673e-02,7.617483112244952115e-02,1.805362987421324159e-02,2.278008220394433375e-02,3.745433963379615067e-02,3.847186929734226074e-03,1.620811961013508828e-02,2.439073270361876572e-02,3.935515212679428082e-02,1.334640310696454460e-02,8.568478844914298453e-02,3.066973742557775953e-02,2.349535275256643338e-02,4.144882252841941561e-02,1.291532224758725200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.115089362372395990e-02,2.521836694148722746e-02,2.432578862755288562e-02,3.430042598813336230e-02,5.641751021504028824e-02,4.191601556278606866e-02,0.000000000000000000e+00,2.476205745123913338e-02,6.480780660599501364e-02,2.471126343374944329e-02,5.505017287943526731e-03,1.702110039497229180e-02,2.702102389805591948e-02,2.321658824185948364e-02,1.868308489064359618e-02,7.333775012813180394e-02,3.142728938589072624e-02,5.737811772631676993e-02,2.552144405573538929e-02,4.309484610267946998e-03,1.851651617314142850e-02,4.478547779652147093e-02,3.366556989281807577e-02,1.217173684079959212e-02,1.185259445103246656e-01,3.579445819868511125e-02,2.634264585785106583e-02,3.084846840418128608e-02,8.831815325615248458e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.713162419158574534e-02,1.766458055569529104e-02,2.356831875139487123e-02,2.535875535935274219e-02,4.459230502021503673e-02,5.207908954470857887e-02,3.268600598899684684e-02,0.000000000000000000e+00,6.336806507868408822e-02,2.175446466244993632e-02,3.082717509596289221e-03,3.839687539004899789e-03,3.656341649582058040e-02,1.684041389706883440e-02,1.227553302000789111e-02,6.856548564706381466e-02,1.519397718850374647e-02,1.812872055204161476e-02,2.340407759536843393e-02,2.815536974498867445e-03,1.182521815344931421e-02,1.914137688949357069e-02,2.830691153472157315e-02,9.601711827387421350e-03,6.323889444714612951e-02,2.225991563592195216e-02,2.317388436571431523e-02,2.631674045953101559e-02,2.972225711145765059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.573503525091048127e-02,2.430804172095557547e-02,5.383670328258011867e-02,3.521259568047657718e-02,7.110961163488460635e-02,4.471469293466207723e-02,3.718864588002883387e-02,2.754725689456926502e-02,0.000000000000000000e+00,4.229327450730874238e-02,3.908991984278703362e-03,4.491841703291188197e-03,4.210465567980106044e-02,1.970404867683387545e-02,1.611507988134582708e-02,1.382358736519289366e-01,1.554588786998991820e-02,2.161027800138622113e-02,2.941761804717860085e-02,3.791812658180845202e-03,1.557095323582144246e-02,2.383084725610279050e-02,4.431800852015785330e-02,1.440026060809936233e-02,7.472772306970017209e-02,2.842332658052706268e-02,2.480058465057571881e-02,3.276022956467709163e-02,9.429612057374703316e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.261107097831873705e-02,2.709821758597759714e-02,3.053623185113077051e-02,4.040879377340602513e-02,9.656404380855294900e-02,4.102850609114046948e-02,3.426345369248234851e-02,2.285122349400502823e-02,1.021937782032710101e-01,0.000000000000000000e+00,3.961911905517737434e-03,4.162803106930172692e-03,3.271143127425302916e-02,2.013890434198217783e-02,1.721253732698608402e-02,8.696978290323049976e-02,1.397406442622291765e-02,2.034672528414076947e-02,3.185271364057886551e-02,4.073653522891292761e-03,1.648787233533930557e-02,2.291496482700978998e-02,6.185993033798387747e-02,1.832173911067846300e-02,7.376618840866934479e-02,2.956792631993908349e-02,2.004184881639430038e-02,3.540096321309806060e-02,7.867871941986918916e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
