1.62266,0.51149
0.14419,0.30861
0.37159,0.34253
0.29421,0.39851
0.55421,0.57012
1.96505,4.15017
0.34205,0.28892
0.28448,0.38695
0.94416,2.16454
191.50856,132.74634
3.00966,1.52589
1.63944,0.65827
0.22727,0.11066
0.31888,0.71659
37.10787,92.12362
0.77314,0.29593
0.13403,0.32946
0.46589,1.02912
0.03769,0.04908
0.19144,0.29716
0.38547,0.44217
1.29812,0.33240
0.41026,0.27110
1.06855,2.83905
0.29432,0.55327
1.96443,1.24705
0.30618,0.18086
0.67083,1.14992
0.15164,0.22321
0.32998,0.42349
0.34692,0.81056
0.45631,0.46277
0.38053,2.06021
