1.061705855153117639e+01,3.446507565093410719e+00
1.805371675486319716e-01,4.161458894485381421e-01
1.690345760234598593e+00,1.694021253730429999e+00
4.498479227171218175e-01,7.373276475500716298e-01
7.039951780613060706e-01,7.064169150013616116e-01
2.982859389119834859e+01,6.800050445863128346e+01
6.145494180028301390e-01,6.453097084255958737e-01
6.882537789563270003e-01,1.052474264320990560e+00
3.434861090823487562e+00,7.594594737865551615e+00
5.181443517606319915e+01,3.850189741188496129e+01
1.133171111433913723e+02,5.455462109089151568e+01
4.406550355330370650e+00,1.928251064258649672e+00
3.391411072607817268e-01,1.977056047385311877e-01
3.356029551598408434e-01,7.867491579366617804e-01
2.469435016819634399e+01,6.308063589819602157e+01
1.173129331314072710e+00,5.205415291562933700e-01
2.113530496337236997e-01,5.622088640210589627e-01
1.402892335636974019e+00,3.354269694516043288e+00
4.823865745029533997e-02,7.359305442777237805e-02
3.170604200007786644e-01,5.400490988005554049e-01
3.985017718206039228e-01,5.799394002980128304e-01
3.333590769667893028e+00,1.026235690806601930e+00
