2.224495313823811327e-01,4.910537062019477705e-01
2.076186075632862060e-01,3.085407663580995941e+00
1.439347016951351144e-01,5.907881961520851377e-02
2.563830620345734612e+00,9.989907480045900456e+00
2.155716620913914749e-01,4.085602769397503331e-01
1.991427902139730222e+01,7.404210768203323134e+00
9.071450534622691464e+00,5.575202882318389896e+00
4.946892911400356252e-01,4.790021219090787041e-01
3.054635876119903060e+01,1.033703712401719486e+02
5.036827272137135436e-01,4.327166079706705193e-01
1.146287032941791573e+01,3.907261222017501368e+00
3.845270705722252380e-01,7.416408858180738584e-01
1.875825181413426634e-01,3.774703747222483696e-01
3.062736364811495804e-01,5.184335573824651044e-01
3.392346722193368969e-01,3.248342267205178158e-01
1.528361624498321691e-01,1.212571647752439530e-01
1.640297621009057423e+02,1.086244105108983007e+02
7.316308928411733303e-01,4.432031797824099728e-01
1.810241129550536898e-01,3.663021155283970876e-01
8.340393045365532387e+00,3.279675195397624865e+00
