1.519031679246655164e-01,2.208843623493968344e+00
1.051437452910159859e-01,6.451297161980480699e-02
1.194372325190224293e+00,7.000988370801171090e-01
1.712973752808447969e+01,4.196458691938680374e+01
2.893661542371228079e-01,1.184210835410019896e-01
1.297475969903217390e+02,6.551226406647586487e+01
7.478146106261509551e-01,4.386535224658534848e-01
2.987897796881321399e-01,7.505969676092193454e-01
9.915168384266377366e-01,1.596759637643784702e+00
1.152536956856561323e+00,1.312197832986826684e+00
5.347999981831257355e-01,1.147556930567458888e+00
1.512641776558206086e+00,5.607960074888812541e-01
4.596999815068296691e-01,5.586257930953868467e-01
1.313411474142166746e+00,2.735598464164784582e-01
1.462675861022310342e-01,2.126287990731621502e-01
1.104350523361195258e+01,3.394017886110758297e+01
9.046854494111949974e-01,8.944181297347479909e-01
6.677164363111525169e+00,1.274913511424216850e+01
7.378066985739656047e+01,8.395565707659754651e+01
1.081375975607684170e+00,5.153909658255126924e-01
5.016843509289777847e-01,1.498050644065752890e-01
2.353158567928771427e-01,3.753119491412951758e-01
