6.249116993604379999e+00,2.096274226086993320e+00
2.302644405730621402e-01,4.962052333224319378e-01
6.234114565801688324e-01,7.306733347925592481e-01
4.754981483192278202e-01,7.470928783292163367e-01
6.999115355221948720e-01,7.793649458095175397e-01
2.584139643850387102e+01,6.021675122220798926e+01
5.554768896720583271e-01,6.239228439106213608e-01
4.156784538967515652e-01,6.842441563577241759e-01
2.903217127046511692e+00,7.652738188050736134e+00
1.901444804676381750e+02,1.540527935625545126e+02
7.570188302110000933e+00,4.627015569688764707e+00
7.718778656705379326e+00,3.194302799595420073e+00
2.810640862414893193e-01,1.693281849778243697e-01
3.283033685458178197e-01,8.055650191981826858e-01
2.752233272862258939e+00,7.479149966975003672e+00
9.528048058910337792e-01,3.907825681410521113e-01
2.110858110276464250e-01,6.122679283576835108e-01
1.743795724770630828e+00,4.085672745565021025e+00
4.615252049981803661e-02,7.086513439528409342e-02
2.571414999895390574e-01,4.849894916833152880e-01
