0.000000000000000000e+00,4.270506545726680814e-02,4.270506545726680814e-02,4.267212821521066540e-02,9.776608254548405097e-02,2.630720499279374028e-02,7.611398079118911197e-03,1.265072979063763536e-01,1.931465404011522419e-02,1.648537761524653672e-02,3.386092337544919367e-02,2.807808993087209173e-02,9.400328535315857770e-02,1.048329025556734434e-02,2.960185666894638024e-02,8.387352179748539666e-03,8.997208024314011510e-02,5.976261835975968384e-02,2.807385673388381256e-02,2.433226373448033053e-02,1.812805036206661252e-02,7.357749546458241738e-03,2.341122581066544528e-02,4.924289892442061667e-02,3.002299357819970815e-02,1.539797794496631546e-02,2.780921268933780194e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.212477599399068962e-02,0.000000000000000000e+00,2.901417142911122404e-02,4.852780735286973263e-02,9.242826118735343599e-02,2.358897064535200178e-02,8.484139393973641821e-03,2.741581503500849920e-02,1.827721002333899947e-02,1.939247910405777348e-02,2.971709158765312511e-02,3.721586195315396139e-02,1.833527255678193135e-01,1.523258512850074117e-02,3.089213039801681077e-02,9.555561262331998748e-03,8.338227046975479895e-02,6.371599129071975343e-02,2.608776925919873563e-02,5.215717654756017035e-02,1.868683421803140829e-02,6.978395270669035012e-03,2.733261054863384693e-02,3.426324059696003732e-02,3.066087604794310098e-02,1.484470457443325293e-02,3.667054511356386548e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.405268292589947093e-02,3.978711305452905383e-02,0.000000000000000000e+00,3.931060349313526131e-02,1.260744085188266195e-01,3.760803005167707297e-02,8.552859785394315018e-03,3.692588220692703121e-02,2.544566629306949795e-02,1.503811521821361852e-02,4.640563690390261953e-02,2.569814542341094382e-02,8.957564032795824194e-02,1.106353763985440039e-02,3.625097805635821985e-02,9.605109172134730644e-03,1.030897097338759338e-01,6.814693868506770114e-02,3.797765102260623749e-02,2.216367923406003387e-02,2.177212961362352817e-02,9.605109172134730644e-03,2.683041590329938650e-02,3.346340795159906401e-02,3.738881456825875887e-02,1.994301940075672575e-02,2.822471564342668437e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.525850133382348733e-02,5.330273556231467091e-02,3.148736258029966040e-02,0.000000000000000000e+00,8.869545648809586125e-02,2.484883353333046385e-02,9.660769855308616941e-03,2.957994583495923355e-02,1.967079910669686238e-02,6.610969000091904135e-02,2.911374928589933672e-02,6.570033813933026656e-02,1.023144280366817399e-01,1.225317624358798936e-02,2.956515216269861926e-02,9.917228313867220563e-03,7.566430976667611052e-02,7.446038322457429470e-02,2.787429277474175876e-02,3.440877402373429539e-02,2.063913255430831900e-02,7.614676508902094854e-03,2.601554409530829753e-02,3.312739060112608602e-02,3.140568316235160806e-02,1.596077361299421890e-02,4.535087319746991530e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.193938527449340092e-02,4.014046567265507071e-02,3.992751740289088302e-02,3.506874043152154174e-02,0.000000000000000000e+00,4.064470922423388255e-02,8.672839093873599761e-03,2.718588694876011153e-02,2.692819500075129338e-02,1.351465956238423298e-02,7.952842797778451878e-02,2.364333997569095791e-02,9.509347396166982491e-02,1.280529346509186664e-02,5.881206561763310803e-02,1.064646175816446640e-02,1.361684603911563762e-01,6.733037876522682263e-02,4.046637466747862732e-02,2.144165354424802661e-02,2.263677461062560056e-02,9.821211759641490166e-03,3.349769241771030637e-02,2.867176119475361995e-02,4.639158298704096350e-02,2.144165354424802661e-02,2.758099475027134262e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.852903398280293504e-02,3.400639782979714837e-02,3.953665938738567392e-02,3.261360588225208773e-02,1.349205300265871599e-01,0.000000000000000000e+00,8.698540549292820695e-03,2.406502163998020319e-02,3.880368143598052905e-02,1.245198156179952095e-02,4.497351000886239125e-02,2.145192564766596963e-02,7.696019779135569727e-02,1.058063635370986785e-02,4.293886056374015409e-02,1.031560515682886960e-02,8.698986616858014886e-02,6.976748898898872675e-02,6.833487857707469526e-02,1.860494121108233548e-02,2.484151150486492432e-02,1.338854206733121679e-02,2.905196454716826165e-02,2.440531377752667638e-02,4.959185381903899459e-02,2.852903398280293504e-02,2.564841753750003034e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.567936523983807562e-02,3.805107469198731884e-02,2.797294741846242244e-02,3.944682367896820002e-02,8.956592127325592456e-02,2.706162570797442102e-02,0.000000000000000000e+00,2.162072360051692926e-02,2.397965006931707110e-02,1.495053118892076399e-02,2.841461775162336043e-02,2.580342652055481537e-02,8.094928735054027213e-02,1.238890539722038546e-02,3.291692659633135842e-02,1.678128619587625908e-02,6.872307214197082015e-02,1.743202047817081490e-01,3.256914873920042919e-02,2.128242655818001275e-02,3.372128935628123519e-02,9.484685043474810201e-03,3.272527244855752415e-02,2.320172369223271955e-02,3.983567718259420354e-02,2.008869123900474882e-02,3.846469613540783039e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.454467621577232028e-01,4.190143758501072013e-02,4.115535826433996958e-02,4.115914144753170939e-02,9.567393684950496746e-02,2.551304982653465961e-02,7.367817413694012670e-03,0.000000000000000000e+00,1.870243553506359402e-02,1.590746289837639132e-02,3.310742494729376761e-02,2.723894084512801933e-02,9.265816729672492202e-02,1.024374582284053037e-02,2.891637159691105852e-02,8.148565708630168408e-03,8.912444571299321661e-02,5.776208184061942807e-02,2.720671120504044097e-02,2.387101174948071808e-02,1.754945452252137592e-02,7.117439966830091391e-03,2.282434154442784455e-02,5.032790065233713056e-02,2.918720424414605191e-02,1.492645146599384624e-02,2.696233890030226565e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.509514652177238792e-02,3.156835766003159016e-02,3.204967708178724228e-02,3.093180472989719154e-02,1.070956191765396193e-01,4.649040989874943935e-02,9.234763874406365022e-03,2.113549825898249426e-02,0.000000000000000000e+00,1.178881768944746791e-02,3.427318488957305231e-02,2.028405196268138339e-02,7.047237889367821695e-02,1.007050551336680783e-02,3.842313856104118130e-02,1.097987645654492292e-02,7.300298631719476239e-02,7.525176070855574273e-02,8.845374855542136039e-02,1.736943079849719018e-02,2.960944377602615224e-02,2.582800549930524062e-02,2.894097290138969436e-02,2.171178849812148773e-02,5.535725522870874743e-02,5.942752784917339909e-02,2.515384869910682747e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.146551973818124265e-02,4.920493088670899878e-02,2.782508160533474217e-02,1.527149609448563983e-01,7.895920747809807849e-02,2.191604188003950723e-02,8.458099413842616598e-03,2.640878683357496606e-02,1.731822825944256267e-02,0.000000000000000000e+00,2.589587984963833203e-02,7.089614079337594466e-02,9.351843260098985366e-02,1.099266342630793661e-02,2.627641112863380451e-02,8.758803709544600927e-03,6.774542191805783820e-02,6.498514066059224437e-02,2.455050664101922006e-02,3.237550696936036809e-02,1.811882828148013089e-02,6.690563913640801101e-03,2.310682475356699156e-02,2.999605124242964507e-02,2.774998003354058745e-02,1.404368277063658757e-02,4.002830426710590750e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
