0.30767,0.22914
0.33774,0.24522
0.36168,0.31482
0.45086,0.20217
0.92691,0.24324
0.23839,0.20663
0.14359,0.92301
0.22256,0.15931
0.19722,0.17122
0.12439,0.14457
0.48954,1.09411
0.23360,0.25385
1.00362,0.29062
0.08335,0.21009
0.33985,0.34095
0.08981,0.23344
0.84835,0.39057
235.14363,236.75939
0.38874,0.24439
0.21198,0.32296
0.27589,0.38042
0.10004,0.34806
0.22064,0.15628
0.20369,0.17622
0.29891,0.15539
0.19665,0.20907
0.24282,0.18065
0.35840,0.94194
0.29352,0.86152
0.12009,0.14185
1.21703,0.21102
0.19689,0.34519
4.13197,2.91270
