0.44896,0.47476
80.22440,192.33032
0.23949,1.39771
3.15524,1.89243
0.48681,0.16758
3.51402,0.42373
15.31685,28.51428
0.18172,0.13708
1.08699,0.62278
0.53648,1.58380
0.66155,0.63304
1.17801,0.61342
7.00242,2.99647
0.45400,0.20441
113.75033,5.51738
0.06132,0.17975
0.25837,1.18053
0.55689,2.88073
0.40898,0.37060
0.99088,0.36165
0.34898,0.29900
0.76868,0.22581
0.76057,0.75845
3.42523,1.20687
0.58921,0.13284
0.07075,0.25474
0.96369,0.55707
1.17987,0.59040
1.25078,0.61209
0.88697,0.67937
0.41818,0.22595
0.80606,0.80180
8.01732,1.17315
