0.93962,0.29174
0.16835,0.22479
0.19399,0.16893
0.59738,1.31261
0.11144,0.15285
0.15560,0.15986
0.17873,0.29161
0.07022,0.17981
0.29333,0.29452
0.78636,0.18208
0.24373,0.07216
0.28673,0.58656
0.31181,0.28175
0.43544,1.07308
0.32231,0.23756
0.17949,0.28421
0.45078,0.29127
0.21770,0.23023
0.14625,0.20353
0.11312,0.17914
0.13249,0.22979
0.23204,0.40444
0.11464,0.07383
0.22396,0.26274
0.23372,0.50639
0.50545,0.46649
0.11512,0.15760
0.14837,0.26139
0.98006,0.19322
0.60627,1.14246
233.40469,232.54690
1.71615,0.41253
5.38467,6.64395
