2.903169654368945030e-01,2.870665688225506051e-01
3.306578913576163070e-01,1.117788169875878340e-01
2.183835231539529502e+02,2.204607312918948026e+02
5.302553799864803352e+00,9.677089395206577294e+00
6.415918593980876050e-01,6.215225462936476708e-01
1.516952614958386458e-01,9.897700238506991488e-02
4.092160997250427479e-01,2.802605344192078407e-01
7.831826564200204954e-01,4.006061856575211522e+00
7.403739082742044619e-01,2.614984628380295772e-01
4.807319798943180955e-01,5.101204050252252653e-01
1.958991137085442924e-01,3.051931460812969399e-01
1.276770661459732503e+00,6.253274202728462683e-01
4.969407934996445952e-01,9.245264594347657461e-01
5.818921561365423267e-01,3.886791783768286934e-01
2.561883148428362178e-01,2.511760758380999770e-01
4.191885812093015251e-01,2.348282545062910509e-01
1.113083068686435873e+01,3.720050161178612314e+00
3.784218374160152054e-01,1.249488407816790742e-01
5.467970775204468170e-01,4.271757807055457379e-01
4.138577259497806082e+00,8.919378926728737111e-01
3.064649942025046148e+00,5.791049909703279930e+00
